family	name	role	order	flags	extra	pattern
flare_mirror	impact		171		damaging=1;aoe=1;spawns=0;key=Impact_Flare	\*\* Your .*? release(s)? a blast of vibrating energy|A thunderous boom emanates from your .*? as earthen rubble and debris surges upward|Releasing sonic-like detonations with their screams, dull grey and black ghosts rise out of your .*? and sail through the air, passing in and out of .*? before dissipating with a low moan
flare_mirror	knockout		172		damaging=1;aoe=0;spawns=0;key=Knockout	Your .*? bounce off the head of .*?, causing .*? to reassess the situation for a moment while standing still|A solid strike from your .*? to the temple causes .*? to stumble|You land a vicious blow to the head of .*?|your .*? bounce off the head of .*? causing it to|bringing your .*? down across the head of .*? with a sickening thud|You feint left, then right, then crack .*? across the head|crack(s)? the .*? on the back of the head|Your .*? thump .*? in the head.  .*? stumbles around for a moment desperate to keep .*? balance but in the end .*? fails miserably, and collapses to the floor in a heap, looking dazed|then reverse direction and crack|Your .*? plow right into the forehead of
flare_mirror	lightning_gef		173		damaging=1;aoe=1;spawns=0;key=Lightning_GEF	\*\* A vicious torrent of crackling lightning surges from .*?
flare_mirror	lightning		174		damaging=1;aoe=1;spawns=0;key=Lightning_Flare	Your .*? emit(s)? a searing bolt of lightning|Gathering around your .*?, a pulsating light grows in intensity until a shocking eruption of energized power scorches|Filling the air with static electricity, bright white and orange ghosts rise out of your .*? and sail through the air, passing in and out of .*? before dissipating with a low moan
flare_mirror	psychic_assault		175		damaging=1;aoe=1;spawns=0;key=LowSteel	Your lowsteel .*? unleashes a blast of psychic energy
flare_mirror	lowsteel_dot		176		damaging=1;aoe=0;spawns=0;key=LowSteel_DoT	convulses in horrified agony
flare_mirror	manipulation_loreflare		177		damaging=1;aoe=0;spawns=0;key=Manipulation_LoreFlare	Loose debris tears itself upward around .*?\, spinning wildly before rocketing towards
flare_mirror	manipulation_loreflaredot		178		damaging=1;aoe=0;spawns=0;key=Manipulation_LoreFlareDoT	Debris continues to batter .*? from every angle\, slamming into .*? with relentless force
flare_mirror	magma		179		damaging=1;aoe=1;spawns=0;key=Magma_Flare	\*\* Your .*? expel(s)? a glob of molten magma|Your .*? a blood red hue, and tall mounds of crimson and carmine liquid bubble up from beneath|Your .*? vibrates violently and a swarm of phantoms appears and unleashes a horrific assault on .*?, threads of black energy rippling through the air back to you
flare_mirror	mana_flare		180		damaging=1;aoe=0;spawns=0;key=Mana_Flare	Your .*? pulses with a white-blue light\!
flare_mirror	spring_rod		181		damaging=1;aoe=0;spawns=0;key=Mechanical_Flare	Your .*? releases a small spring-loaded
flare_mirror	mechanicalquiver		182		damaging=1;aoe=0;spawns=0;key=MechanicalQuiver	The tip of the spiraled arrow suddenly shatters and bursts .*?
flare_mirror	psychic_assault		183		damaging=1;aoe=1;spawns=0;key=MindWrack_Flare	Your .*? unleashes a blast of psychic energy
flare_mirror	minoracid904_melt		184		damaging=1;aoe=0;spawns=0;key=MinorAcid904_Melt	Acid continues to eat away at .*?
flare_mirror	minorfire906_burn		185		damaging=1;aoe=0;spawns=0;key=MinorFire906_Burn	The flames around .*? continue to burn
flare_mirror	minorshock901_stunshock		186		damaging=1;aoe=0;spawns=0;key=MinorShock901_StunShock	Tiny arcs of lightning briefly dance across .*? skin
flare_mirror	minorwater903_soak		187		damaging=1;aoe=0;spawns=0;key=MinorWater903_Soak	The water completely drenches .*?
flare_mirror	mirthbrand_bravecompanions		188		damaging=1;aoe=0;spawns=0;key=Mirthbrand_BraveCompanions	One of the spectral combatants rushes at
flare_mirror	glittering_motes		189		damaging=1;aoe=0;spawns=0;key=Mirthbrand_GlitterFlare	A winking spray of glittering motes erupts from your .*?\, showering .*? in sparkling flecks of clinging radiance
flare_mirror	nebularweapon		190		damaging=1;aoe=0;spawns=0;key=NebularWeapon	Cold as the great void, the silvery power of starlight channels through your
flare_mirror	necromancy_flourish		191		damaging=1;aoe=1;spawns=0;key=Necromancy_LoreFlare	\*\* A sickly green aura radiates from
flare_mirror	necromancy_loreflaredot		192		damaging=1;aoe=0;spawns=0;key=Necromancy_LoreFlareDoT	Small pieces of flesh rot off a
flare_mirror	nerve		193		damaging=1;aoe=0;spawns=0;key=Nerve	Several thin, fibrous .*? filaments erupt from your
flare_mirror	pestilence716_reactive		194		damaging=1;aoe=0;spawns=0;key=Pestilence716_Reactive	You exhale a virulent green mist toward
flare_mirror	pestilence716_dot		195		damaging=1;aoe=0;spawns=0;key=Pestilence716_DoT	Pus-filled sores erupt|Boils rupture all over|skin hardens into a black rot and begins to crumble|wails as painful boils form and erupt|begins hemorrhaging from multiple orifices
flare_mirror	plasma		196		damaging=1;aoe=1;spawns=0;key=Plasma_Flare	\*\* Your .*? pulse(s)? with a burst of plasma energy|Splashing magma everywhere, charred red ghosts rise out of your .*? and sail through the air, passing in and out of .*? before dissipating with a low moan
flare_mirror	phytomorphic_putrescenceflare		197		damaging=1;aoe=0;spawns=0;key=Phytomorphic_PutrescenceFlare	\*\* Silvery vapor\-wreathed .*? lash out at .*? with a clinging mass of poisonous foliage\! \*\*
flare_mirror	parasitic_bloodflares		198		damaging=1;aoe=0;spawns=0;key=Parasitic_BloodFlares	You wince as .*? draws upon your blood as it strikes
flare_mirror	unyielding_force		199		damaging=1;aoe=0;spawns=0;key=Pure_Adamantine	Your .*? meets .*? with unyielding force\!
flare_mirror	pure_drakar		200		damaging=1;aoe=0;spawns=0;key=Pure_Drakar	\*\* A scorching blast of golden fire blazes forth from your .*?\, bathing .*? in flame\!
flare_mirror	pure_drakar_2ndflare		201		damaging=1;aoe=0;spawns=0;key=Pure_Drakar_2ndFlare	\*\* Sparks swirl about .*?\, spiraling inward to ignite the air in a roaring firestorm\!
flare_mirror	pure_eonake		202		damaging=1;aoe=0;spawns=0;key=Pure_Eonake	Your .*? bursts with radiant silver light\, causing the .*? to recoil in agony
flare_mirror	pure_faewood		203		damaging=1;aoe=0;spawns=0;key=Pure_Faewood	\*\* Crackling like autumn leaves\, a conflagration of red\-gold flame leaps from your .*? to engulf the .*?\!
flare_mirror	pure_gornar		204		damaging=1;aoe=0;spawns=0;key=Pure_Gornar	\*\* Your .*? thrums\, pulsing a pounding rhythm and battering .*? with caliginous waves of pressure\!
flare_mirror	pure_gornar_2ndflare		205		damaging=1;aoe=0;spawns=0;key=Pure_Gornar_2ndFlare	\*\* Reverberating\, the thrum intensifies to an ominous rumble as .*? is rocked by repercussive force\!
flare_mirror	pure_rhimar		206		damaging=1;aoe=0;spawns=0;key=Pure_Rhimar	\*\* An arctic blast from your .*? in freezing fog\!
flare_mirror	pure_rhimar_2ndflare		207		damaging=1;aoe=0;spawns=0;key=Pure_Rhimar_2ndFlare	\*\* With a crystalline peal\, the frigid fog enveloping the .*? flash\-freezes into spiky rime ice\!
flare_mirror	pure_zorchar		208		damaging=1;aoe=0;spawns=0;key=Pure_Zorchar	\*\* Frayed forks of blue\-white lightning leap from your .*? to ground themselves through the .*?\!
flare_mirror	pure_zorchar_2ndflare		209		damaging=1;aoe=0;spawns=0;key=Pure_Zorchar_2ndFlare	\*\* With an echoing thunderclap\, an eye\-searing arc of electricity leaps upward\, jolting through .*? again in its ascent\!
flare_mirror	purified_sephwir		210		damaging=1;aoe=0;spawns=0;key=Purified_Sephwir	\*\* With a crepitant snap\, the .*? splinters on impact\!
flare_mirror	religion_flourish		211		damaging=1;aoe=1;spawns=0;key=Religion_LoreFlare	Divine flames kindle around .*? leaping forth to engulf
flare_mirror	religion_loreflaredot		212		damaging=1;aoe=0;spawns=0;key=Religion_LoreFlareDoT	The sacred inferno surrounding .*? ignites anew
flare_mirror	sanguinesacrifice		213		damaging=1;aoe=0;spawns=0;key=SanguineSacrifice	suffers an additional .*? damage!
flare_mirror	bloodstone		214		damaging=1;aoe=0;spawns=0;key=SanguineSacrifice_Overflow	Sanguine brilliance strikes .*? a rupturing blow!
flare_mirror	shieldcape_broochflare		215		damaging=1;aoe=0;spawns=0;key=ShieldCape_BroochFlare	attached to the left shoulder of your .*? suddenly explodes with a brilliant flash
flare_mirror	shadowdeathweapon		216		damaging=1;aoe=0;spawns=0;key=ShadowDeathWeapon	Ravenous tendrils of shadow burst forth from .*?, draining the very life from .*?
flare_mirror	greater_sd_darkrasp		217		damaging=1;aoe=0;spawns=0;key=Greater_SD_Darkrasp	\*\* Ravenous tendrils of tangible shadow rip free from .*?\, rasping hungrily at .*?\!
flare_mirror	sigil_dispel		218		damaging=1;aoe=0;spawns=0;key=SigilStaff_Dispel	Tendrils of .*? energy lash out from your .*? toward .*? and cage
flare_mirror	smite302_infusion		219		damaging=1;aoe=0;spawns=0;key=Smite302_Infusion	With a sudden burst of divine insight, you're able to amplify the power of your
flare_mirror	smite302_instantdeath		220		damaging=1;aoe=0;spawns=0;key=Smite302_InstantDeath	A minuscule blue-white star slowly ascends from the floor directly under the|A triad of ebony orbs conjoined by crackling ribbons of violet energy suddenly appear out of nowhere
flare_mirror	solarweapon		221		damaging=1;aoe=0;spawns=0;key=SolarWeapon	Searing hot, the golden power of the sun is channeled through your
flare_mirror	sonic_weapon		222		damaging=1;aoe=0;spawns=0;key=SonicWeapon_1stFlare	Your .*? unleashes a blast of sonic energy at
flare_mirror	sonic_weapon		223		damaging=1;aoe=0;spawns=0;key=SonicWeapon_2ndFlare	With a loud snap, a blast of energy bursts from your .*?
flare_mirror	shield_spike		224		damaging=1;aoe=0;spawns=0;key=Spikes	\*\* A spike on your .*? jabs into .*?\! \*\*
flare_mirror	spiritgauntlet		225		damaging=1;aoe=0;spawns=0;key=SpiritGauntlet	Your bolt of energy suddenly bursts, scattering into particles|The diffuse golden particles swirl and collapse in on themselves, centered on
flare_mirror	spore_flare		226		damaging=1;aoe=0;spawns=0;key=Spore_Flare	Nebulous .*? tendrils curl from your .*?, enswathing .*? in a shroud spangled with .*? spores
flare_mirror	spore_burst		227		damaging=1;aoe=0;spawns=0;key=Spore_Burst	The .*? spores churning around simultaneously burst into an explosion of coruscating
flare_mirror	sslayer_240		228		damaging=1;aoe=0;spawns=0;key=SSlayer_240	Abruptly, you sense the attention of your spirit slayer focus upon an .*?
flare_mirror	steam		229		damaging=1;aoe=1;spawns=0;key=Steam_Flare	\*\* Your .*? erupt(s)? with a plume of steam|Causing the air to sizzle and shimmer, hissing translucent ghosts rise out of your .*? and sail through the air, passing in and out of .*? before dissipating with a low moan
flare_mirror	steam_gef		230		damaging=1;aoe=0;spawns=0;key=Steam_GEF	\*\* A howling gale of steaming air rushes from
flare_mirror	summoning_flourish		231		damaging=1;aoe=1;spawns=0;key=Summoning_LoreFlare	A radiant mist surrounds .*? unfurling into a whip of plasma
flare_mirror	summoning_loreflaredot		232		damaging=1;aoe=0;spawns=0;key=Summoning_LoreFlareDoT	The whip of plasma continues to wreathe
flare_mirror	telepathy_flourish		233		damaging=1;aoe=1;spawns=0;key=Telepathy_LoreFlare	Rippling and half-seen, strands of psychic power unravel from the
flare_mirror	telepathy_loreflaredot		234		damaging=1;aoe=0;spawns=0;key=Telepathy_LoreFlareDoT	Locked in mental durance, .*? is assailed by some unseen attack\!
flare_mirror	tome_spellglider		235		damaging=1;aoe=0;spawns=0;key=Tome_Spellglider	your .*? unleashes a dazzling arcane projectile
flare_mirror	tome_spellweaver		236		damaging=1;aoe=0;spawns=0;key=Tome_Spellweaver	Arcane energy streaks toward .*? and collides in a volatile clash of mana and matter
flare_mirror	tome_spellvault		237		damaging=1;aoe=0;spawns=0;key=Tome_Spellvault	is buffeted by the corruscating arcane energy
flare_mirror	transformation_loreflare		238		damaging=1;aoe=0;spawns=0;key=Transformation_LoreFlare	Dozens of needle-like tendrils explode from your forearms, striking toward .*? with murderous intent|The sound of snapping bone fills the air as jagged spikes tear free from your wrists, driving deep into|Sharp tendril-like appendages erupt from your shoulders, lashing forward to skewer|Bone explodes around your fists, solidifying to form colossal gauntlets that hammer down on|A visceral snap accompanies the eruption of jagged spikes from your wrists as you drive your palm into|The sound of ripping flesh is drowned out by your roar as wicked blades erupt from your knuckles, raking through|A searing heat floods your hands as razor-sharp claws explode from your knuckles, cleaving through
flare_mirror	twinweapon_detonation		239		damaging=1;aoe=0;spawns=0;key=TwinWeapon_Detonation	Tendrils .*? energy lash out from your
flare_mirror	twisted_flare		240		damaging=1;aoe=0;spawns=0;key=Twisted_Flare	\*\* A scintillating .*? glow shimmers and oscillates across your
flare_mirror	unbalance		241		damaging=1;aoe=1;spawns=0;key=Unbalance_Flare	\*\* Your .*? unleashes an invisible burst of force|With a loud \*\*BOOM\*\* from your|Cackling and cajoling herald a wavering energy wrought in the ethereal shape of ghosts that rise out of your .*? and sail through the air, passing in and out of .*? before dissipating with a low moan
flare_mirror	vacuum		242		damaging=1;aoe=1;spawns=0;key=Vacuum_Flare	your .*? seems to fold(s)? inward and draws its surroundings closer|your .*? seems to fold inward upon itself drawing everything it touches along with it|Thin strands of black matter surge forth from your .*? toward|Drawing the air from the area, ebon and orange ghosts rise out of your .*? and sail through the air, passing in and out of .*? before dissipating with a low moan
flare_mirror	valence_lashofloraetyr		243		damaging=1;aoe=0;spawns=0;key=Valence_LashofLoraetyr	Several archaic sigils flash briefly along your .*? and you begin to grow translucent, shifting in and out of view as gnarled ethereal vines erupt from your body and lash out at .*?, each one solidifying before they strike
flare_mirror	valence		244		damaging=1;aoe=1;spawns=0;key=Valence_SliceofShientyr	A coil of spectral .*? energy burst(s)? out of thin air|A coil of ghostly .*? energy burst(s)? out of thin air|A coil of eerie .*? energy burst(s)? out of thin air|A coil of celestial .*? energy burst(s)? out of thin air
flare_mirror	vethinye		245		damaging=1;aoe=0;spawns=0;key=Vethinye	it entwines you in night blue wisps of ephemera
flare_mirror	vibrationchant_shatter		246		damaging=1;aoe=0;spawns=0;key=VibrationChant_Shatter	You focus your voice on .*? with perfect resonance, causing it to shatter into thousands of tiny pieces
flare_mirror	void_gef		247		damaging=1;aoe=0;spawns=0;key=Void_GEF	\*\* A nebulous dome of .*? discharge(s)? from .*?
flare_mirror	water		248		damaging=1;aoe=1;spawns=0;key=Water_Flare	Your .*? shoot(s)? a blast of water|Funneling upward, a spout of water streams from your .*? and begins to spin rapidly as it moves forward, ravaging
flare_mirror	alchemical_fire		249		damaging=1;aoe=0;spawns=0;key=WildfireOil	A swirl of alchemical fire, scintillating blue and orange in hue, erupts from your
flare_mirror	webbingcaughtfire		250		damaging=1;aoe=0;spawns=0;key=WebbingCaughtFire	The webbing around .*? catches fire
flare_mirror	wentropy603_dot		251		damaging=1;aoe=0;spawns=0;key=WEntropy603_Dot	Patches of discolored rot spread further, eating away at
flare_mirror	faura1706		252		damaging=1;aoe=0;spawns=0;key=FAura1706	The flaming aura surrounding you lashes out at .*?\!
flare_mirror	fervor1618		253		damaging=1;aoe=0;spawns=0;key=Fervor1618	Your .*? surges with power as .*? coalesces around it
flare_mirror	elink1117_overload		254		damaging=1;aoe=0;spawns=0;key=ELink1117_Overload	An overload of mental energies pulse through your link
flare_mirror	elink1117_propagation		255		damaging=1;aoe=0;spawns=0;key=ELink1117_Propagation	Ripples of wavering energy coalesce around
flare_mirror	marmor520_fire		256		damaging=1;aoe=0;spawns=0;key=MArmor520_Fire	The fiery torrent of energy surrounding you flares toward
flare_mirror	reckoning		257		damaging=1;aoe=0;spawns=0;key=BS_Reckoning	With a deafening crack of thunder, a frayed bolt of violet-hazed lightning spears the .*?|Peals of laughter, bright and sharp, echo in your ears, transfixing the .*?|Falling like a hammer from the sky, a golden light strikes the .*? with resounding force\!|Tangled briars rise to catch the .*? on their thorns\!|Subtly tinted mists daub themselves upon the .*? , leeching away color\!|Cast in radiant outline, a massive silver fist closes tight around the .*?|Brazen and implacable, the light of judgment crashes down upon the .*?|A chill crystallizes the air, and the .*? is engulfed by a blazing, ice-bright vortex\!|Spinning rings of gem-bright color coalesce around the .*? and flare to brilliance\!|Warmth blooms at the .*?'s heart, quickly kindling into burning flame\!|Heat gathers and blossoms, bathing the .*? in the blistering brilliance of the sun\!|Darkness gathers around the .*? \, speared through by pinpoints of white fire\!|The very air rips past the .*? in a gold-streaked blur, chased by an echo of wings\!|Striking swift and vicious, unseen claws rake at the .*? , and hidden teeth bite\!|Cruel, glittering flames born of darkness erupt around the .*?|Crackling and luminous, gold and silver threads of pure magic slice at the .*? with alacrity\!|Smoke drifts in languid coils, entangling the .*? in its smothering embrace\!|Glistening and dark, a soul-sucking maw manifests behind the .*? as attenuated fangs descend\!|Hissing darkness, acrid and caustic, assaults the .*? in a flurry of lashing tentacles\!|Laid open by sorrow made manifest, the .*? keens in pain\!|Night falls, bearing the .*? down beneath a crushing wave of fear\!|Harsh battle cries frenzied with bloodlust split the air and tear into the .*?|With a sonorous knell, a frigid wind overtakes the .*?|A bewildering frenzy of silver spins around the .*? in dizzying assault, moon-bright and night-dark by turns\!|A haze of golden motes envelops the .*? within its cloying embrace\!|A sinuous shimmer of violet scales slices across the .*? , bleeding crimson in its wake\!|Threads of glistening silk wind around the .*? and pull taut\!|Slithering whispers encircle the .*? in aqueous trails of silvery mist\!|With a vengeful hiss, a phantasmal arc of star-bright silver slices into the .*?|A ferocious downdraft assaults the .*? with the thunder of countless wings\!|Verdant vines enfold the .*? in their leafy embrace\!|A smothering veil of violet-sparked ash billows over the .*? , searing where it touches\!|The .*? is beset by a brilliant flurry of flashing blades\!|A liquid surge of silvery power breaks against the .*? , scattering in salty spray\!|Striking out of the darkness, unseen daggers stab at the .*? from behind\!|Motes of color swirl up around the .*? in a frenetic dance, bursting with sudden and percussive force\!|Flickering yellow and red, rebellious sparks billow up around the .*? in a blistering brume\!|Purifying white fire envelops the .*? , casting him in blackened silhouette\!|Rippling twilight envelops the .*? in banded hues of dusk and dawn\!
flare_mirror	bs_hallowedreprisal		258		damaging=1;aoe=0;spawns=0;key=BS_HallowedReprisal	Fiery red barbs uncoil from the shadows nearby and lash out at
flare_mirror	bs_divinebulwark		259		damaging=1;aoe=0;spawns=0;key=BS_DivineBulwark	.*? shield springs into being between you and your attacker to temper the blow\!
flare_mirror	fatalafflares		260		damaging=1;aoe=0;spawns=0;key=FatalAfflares	A torrent of thick crimson blood rains down upon .*?, quelling .*? form\!|Pouring from your .*?, a sinister veil of mist shrouds .*? in suffocating tendrils of obscurity\!|light project from your .*? eyes toward .*? in a brilliant blast, knocking .*?|Mighty hooves drum the .*? as a tide of spectral buffalo thunders forth, trampling .*? in its chaotic path|Spiraled rakka horns burst from the .*? and propel maliciously upward along .*? form|Scythe-shaped rolton horns burst from the .*? and slice wickedly upward, cutting along .*? form|Crimson and gold wings sprout from your .*? and flutter toward .*? before growing to a magnificent size to envelop .*? in a mighty stranglehold|Intense .*? flames radiate from your .*? and surround .*? in a powerful rage|Your .*? with primal force as bone fragments rain down upon .*?|Threads of .*? energy project outward from your .*? and slice through .*?|Crackling with fiery might, your .*? a searing volley of fireballs that soar like meteors toward .*? and explode on contact|Your .*? a series of pulsating, blinding lights that scorch and sear .*?, a pungent odor of burning flesh lingering in the air|Strands of viscous white webbing covered with hundreds of black widow spiderlings spurt forth from your .*? and envelop .*? in a strangling constraint|With a bloodthirsty howl, a snarled and hideous jackal lunges forth from your .*? and rips ruthlessly at .*? with its powerful fangs|An ominous buzzing emanates from your .*? as a calamitous swarm of giant hornets besieges .*? with their torturous stingers|Materializing above, two enormous, clenched fists slam down forcefully upon .*? with brutal strength|Thorny vines and mold-infested roots emerge from the .*? beneath .*?, winding viciously around .*? with destructive results|Cracked and splintered bones propel rapidly from your .*? and strike .*? in a merciless onslaught|A thick, yellowish fog engulfs .*?, causing tiny pustules to form and burst into thousands of flesh-hungry botflies|Slick viridian snakes wriggle from the end of your .*? and slither along the .*? to .*?, where they unleash a brutal, venomous assault|Hundreds of razor-sharp daggers discharge from your .*? in a virulent barrage to mutilate .*?|Materializing in thin air, a thick, rusty iron collar forms around .*? and clamps shut, constricting all air flow|Waves of luminous energy pour from your .*? and assault .*? with a ruthless barrage of arduous strikes|An intense rush of energy spews from your .*? and engulfs .*? with an unrelenting dynamic attack|Your .*? a blizzard's wrath\!  Ice shards and snowflakes converge to engulf .*? in a relentless storm of freezing fury|Your .*? with airy energy, sculpting zephyrs into a symphony of cyclonic tempests that whips violently around .*?|Bursting from your .*?, a thick, flour-like cloud forms above .*? and splits open to drop a barrage of petrified biscuits onto .*? that disintegrates after impact|Giant claws unfurl from your .*? and scratch viciously at .*?, mauling .*? with unbridled furor|Luminescent motes of .*? eject from your .*? and propel toward .*? with increasing speed, finally bursting in a blinding flash|Your .*? rhythmically as a cacophony of ear splitting sounds assaults .*? from all directions|Dust particles swirl intensely and coalesce to form an elongated, open-mouthed macabre face that discharges a deafening, ear piercing wail directly at .*?|Reaching outward from your .*?, a ghastly pair of spectral hands grabs and claws ferociously at .*?|A miniscule orb of light floats from your .*?, hovering mid-air and gradually expanding to become a ghostly likeness of you\!  With a savage howl, the shadowy image unleashes a mighty attack on .*?|For a brief moment, your .*? in and out of existence, an enormous spectral skull appearing long enough to open its immense mouth and chomp down upon .*?|Flailing and spinning wildly, a whirlwind of tiny whips bursts from your .*? and violates .*? with a brutal slashing assault|Thin blades of grass fall from your .*? as a spectral doe appears in front of .*?, hind legs kicking and flailing in a protective whirlwind attack|a slit-pupiled eye bursts from your .*? and issues a chilling, intimidating stare directly at .*?|Black sparks emanate from your .*? as a silver-edged black sword appears and begins to repeatedly slash at .*?|Sparks of deep blue shimmer into existence from your .*? as an emerald trident appears and begins to repeatedly stab at .*?|With a loud cracking noise, tiny eggs spill forth from your .*? onto the .*? and erupt, birthing miniature roltons that begin to gnash viciously at .*? with their curved incisors before disappearing|With a loud cracking noise, tiny eggs spill forth from your .*? onto the .*? and erupt, birthing a cluster of rattlesnakes that repeatedly lash out and bite .*? with razor-sharp fangs|Gangly black tentacles sprout upward from the .*? and wrap around .*?, constricting .*? with brutal force|As brilliant as the sun, radiant beams surge forth from your .*? and burn .*?, leaving a stench of scorched matter in the air|A cacophony of sound blares from your .*?, surrounding .*? in a barrage of confounding noise|With a loud cracking noise, translucent eggs spill forth from your .*? onto the .*? and erupt, birthing albino tomb spiders that begin to devour .*? viciously with their glistening fangs before disappearing|Green sparks seep from your .*? and diverge through the air as a grey sickle appears and begins to hack and slash viciously at .*?|Thick, smoky wisps of jade ooze sinuously from your .*? and entwine around .*? in a strangling embrace
flare_mirror	quintonmanse		261		damaging=1;aoe=0;spawns=0;key=QuintonManse	Your .*? pulse(s)? with a deep purple and black hue, growing in intensity as energy is sucked from|With organized chaos, a massive stampede of spectral horses charges .*?, trampling .*? with unremitting fury|Breaking up through the .*?, bony claws grasp at .*?, stabbing .*? ruthlessly with disgusting, grimy nails|Two silver rods propel forth from your .*? and skewer .*? straight through the head, grey matter dripping from .*? cavernous puncture wounds|Your .*? catapult(s)? rapidly toward .*? as it delivers a grisly attack before earnestly returning to your possession|A thick black haze surrounds .*? as hundreds of skeletal hands form within the fog, ripping and clawing at .*? viciously|Leafy green tendrils swirl along the .*? toward .*? and rise upward, evolving into an overwhelming agglomeration of rancid pumpkins that pummel .*? mercilessly|A series of cacophonous caws and screeches fills the air as a murder of crows appears out of nowhere, swarming .*? and pecking .*? relentlessly|Oozing from your .*?, a black viscous substance is harbinger to a wormlike entity that lunges at .*? with a wide gaping maw and razor-sharp teeth|Blasting forth from your .*?, sizzling, red hot embers consume .*? in a fiery attack|The sound of gnawing teeth heralds the arrival of a ghastly ghoul that chomps and grinds rotten teeth against .*? body in a savage assault|Beams of radiant argent light from your .*? culminate in the image of a howling wolf behind .*? that pounces upon and tears at .*? savagely
flare_mirror	weapon_poison		262		damaging=0;aoe=0;spawns=0;key=CA_ArachnesBite	Afflicted by your .*? reels as the crimson-swirled poison does its work
flare_mirror	weapon_poison		263		damaging=0;aoe=0;spawns=0;key=CA_FoolsDeathwort	Afflicted by your .*? reels as the violet-tinted poison does its work
flare_mirror	weapon_poison		264		damaging=0;aoe=0;spawns=0;key=CA_OphidiansKiss	Afflicted by your .*? reels as the indigo-tinted poison does its work
flare_mirror	weapon_poison		265		damaging=0;aoe=0;spawns=0;key=CA_RavagersRevenge	Afflicted by your .*? reels as the maroon-swirled poison does its work
flare_mirror	weapon_poison		266		damaging=0;aoe=0;spawns=0;key=CA_ShatterlimbPoison	Afflicted by your .*? reels as the murky blue poison does its work
flare_mirror	ca_majorpoison_dot		267		damaging=1;aoe=0;spawns=0;key=CA_MajorPoison_Dot	wavers with infirmity and pales slightly|suffers visibly from the poison afflicting|A spasm of pain overtakes|study of agonized misery|sweats copiously and groans in pain
flare_mirror	boil_blood		268		damaging=1;aoe=0;spawns=0;key=BloodBoil_GS	\*\* A fiery aura spirals from your hands
flare_mirror	burningblood_gs		269		damaging=1;aoe=0;spawns=0;key=BurningBlood_GS	\*\* Your blood ignites as it sprays through the air
flare_mirror	etherflux_gs		270		damaging=1;aoe=0;spawns=0;key=EtherFlux_GS	\*\* Rapidly fluctuating elemental power blooms
flare_mirror	chargedpresence_gs		271		damaging=1;aoe=0;spawns=0;key=ChargedPresence_GS	A powerful jolt of electricity erupts from your crackling aura|A sphere of snapping and crackling ethereal ripples expands outward from you|A wave of snapping and crackling ethereal ripples moves outward from you|\*\* Lightning ignites around you\, coalescing into a powerful aura of crackling energy\!
flare_mirror	thornsdisruption_gs		272		damaging=1;aoe=0;spawns=0;key=ThornsDisruption_GS	\*\* Light and shadow flicker erratically around you as a wave of pure disruptive force rolls toward .*?\! \*\*
flare_mirror	thornsfrost_gs		273		damaging=1;aoe=0;spawns=0;key=ThornsFrost_GS	\*\* Frost crystallizes beneath .*? as a howling arctic wind buffets it\! \*\*
flare_mirror	thornsimpact_gs		274		damaging=1;aoe=0;spawns=0;key=ThornsImpact_GS	\*\* The air around .*? pulses rapidly with violent oscillations\! \*\*
flare_mirror	thornslightning_gs		275		damaging=1;aoe=0;spawns=0;key=ThornsLightning_GS	\*\* The air around you crackles with electricity
flare_mirror	thornsplasma_gs		276		damaging=1;aoe=0;spawns=0;key=ThornsPlasma_GS	\*\* Plasmatic tendrils of blinding light radiate from your vicinity\, lashing toward .*?\! \*\*
flare_mirror	arcane_sidearm		277		damaging=1;aoe=0;spawns=0;key=Arcane_Sidearm	^You .*? with a vapor\-haloed .*? at
