family	name	role	order	flags	extra	pattern
attack	bleed		253		group=environmental	Blood continues to stream from (?<target>.+?)'s wounded .+?\.
attack	poison_tick		254		group=environmental	Shuddering and twitching, (?<target>.+?) suffers visibly from the poison afflicting (?:him|her|it)\.
attack	poison_tick		255		group=environmental	A spasm of pain overtakes (?<target>.+?)\.
attack	poison_tick		256		group=environmental	(?<target>.+?) is a study of agonized misery, (?:his|her|its) every movement a torment\.
attack	poison_tick		257		group=environmental	(?<target>.+?) sweats copiously and groans in pain\.
attack	poison_tick		258		group=environmental	(?<target>.+?) wheezes out an agonized breath\.
attack	poison_tick		259		group=environmental	(?<target>.+?) curls in on (?:himself|herself|itself), rigid with tension\.
attack	poison_tick		260		group=environmental	(?<target>.+?) wavers with infirmity and pales slightly\.
attack	rot		261		group=environmental	Skin peels off (?<target>.+?)'s body, exposing rotting flesh\.
attack	creature_spell		262		group=third_person_spell	(?<attacker>.+?) points a clawed finger toward (?<target>[^!]+)!
attack	creature_spell		263		group=third_person_spell	(?<attacker>.+?) points a single golden nail toward (?<target>[^!]+)!
attack	creature_spell		264		group=third_person_spell	(?<attacker>.+?) turns to look at (?<target>.+?), the empty pits where
attack	creature_spell		265		group=third_person_spell	(?<attacker>.+?) glares malevolently at (?<target>[^.!]+)[.!]
attack	creature_spell		266		group=third_person_spell	(?<attacker>.+?) flicks (?:his|her|its) bulging eyes toward (?<target>[^!]+)!
attack	creature_spell		267		group=third_person_spell	(?<attacker>.+?) focuses a lambent beam of divine energy at (?<target>[^!]+)!
attack	creature_spell		268		group=third_person_spell	(?<attacker>.+?) levitates a sizeable stone at (?<target>[^!]+)!
attack	creature_spell		269		group=third_person_spell	(?<attacker>.+?) projects a thin spear of nacreous light at (?<target>[^!]+)!
attack	creature_spell		270		group=third_person_spell	A sudden burst of bright light emanates from (?<attacker>.+?) toward (?<target>[^!]+)!
attack	creature_spell		271		group=third_person_spell	(?<attacker>.+?) sends dripping tendrils of rust-colored ectoplasm (?:toward|at) (?<target>[^!]+)!
attack	creature_spell		272		group=third_person_spell	(?<attacker>.+?) artfully plays (?:his|her|its) .+?, sending .+? toward (?<target>[^!]+)!
attack	cast		273		group=third_person_spell	(?<attacker>.+?) gestures at (?<target>[^.!]+)[.!]
attack	cast		274		group=third_person_spell	^(?<attacker>.+?) gestures\.\s*$
attack	cast		275		group=third_person_spell	(?<attacker>.+?) brings a hand forward, pointing at (?<target>[^!]+)!
attack	cast		276		group=third_person_spell	(?<attacker>.+?) makes a complex gesture at (?<target>[^.]+)\.
attack	cast		277		group=third_person_spell	The force of (?<attacker>.+?)'s power warps the air as it surges toward (?<target>[^!]+)!
attack	cast		278		group=third_person_spell	(?<attacker>.+?) points an? .+? finger at (?<target>[^!]+)!
attack	cast		279		group=third_person_spell	(?<attacker>.+?) directs the force of (?:his|her|its) voice at (?<target>[^!]+)!
attack	channel		280		group=third_person_spell	(?<attacker>.+?) channels at (?<target>[^.]+)\.
attack	spellsong		281		group=third_person_spell	(?<attacker>.+?) skillfully weaves another verse into (?:his|her) harmony, directing the sound of (?:his|her) voice at (?<target>[^.]+)\.
attack	fear_cry		282		group=third_person_spell	(?<attacker>.+?) lets loose an eerie, modulating cry!
attack	golden_waves		283		group=third_person_spell	Golden brown waves billow outward from (?<attacker>.+?) to buffet (?<target>[^!]+)!
attack	moonbeam		284		group=third_person_spell	(?<attacker>.+?) draws down a shaft of \w+ moonlight and bathes (?<target>.+?) in its \w+ glow\.
attack	wand		285		group=third_person_spell	(?<attacker>.+?) flourishes (?<weapon>.+?) at (?<target>[^.]+)\.\s+A .+? erupts toward
attack	bolt		286		group=third_person_spell	(?<attacker>.+?) hurls (?:a|an|some) (?<bolt>.+?) at (?<target>[^!]+)!
attack	bolt		287		group=third_person_spell	(?<attacker>.+?) throws (?:a|an) (?<bolt>.+?) at (?<target>[^!]+)!
attack	bolt		288		group=third_person_spell	(?<attacker>.+?) unleashes a compact swirling vortex at (?<target>[^!]+)!
attack	attack		289		group=third_person	(?<attacker>.+?) swings (?<weapon>.+?) at (?<target>.+?)(?: in a murderous arc)?!
attack	attack		290		group=third_person	(?<attacker>.+?) (?:punches|jabs|kicks|grapples) with (?<weapon>.+?) at (?<target>[^!]+)!
attack	attack		291		group=third_person	(?<attacker>.+?) charges, swinging (?<weapon>.+?) at (?<target>[^!]+)!
attack	attack		292		group=third_person	(?<attacker>.+?) whirls into a deadly form, swinging (?<weapon>.+?) at (?<target>[^!]+)!
attack	attack		293		group=third_person	With an .+? flourish of (?:his|her|its) (?<weapon>.+?), (?<attacker>.+?) (?:charges forward, trying to skewer|lashes out at) (?<target>[^!]+)!
attack	thrust		294		group=third_person	(?<attacker>.+?) thrusts with (?<weapon>.+?) at (?<target>[^!]+)!
attack	slash		295		group=third_person	(?<attacker>.+?) slashes with (?<weapon>.+?) at (?<target>.+?)(?: in a murderous arc)?!
attack	fire		296		group=third_person	(?<attacker>.+?) fires (?<weapon>.+?) at (?<target>.+?)(?: but the shot flies wide of the target)?!
attack	tackle		297		group=third_person	(?<attacker>.+?) hurls (?:himself|herself|itself) at (?<target>.+?)(?: and connects)?!
attack	howl		298		group=third_person	(?<attacker>.+?) sits back on its haunches and unleashes a long, high-pitched howl that sends a shiver of primal terror down your spine\.
attack	trumpet		299		group=third_person	(?<attacker>.+?) raises its trunk and rears back onto its immense hind legs, blaring out a note of sheer fury!
attack	shrapnel_spray		300		group=third_person	Froth disturbs the surface of (?<attacker>.+?) as bubbling bulges form over its surface
attack	rift_tentacles		301		group=third_person	Zeal twisting (?:his|her|its) features, (?<attacker>.+?) raises a raw and fleshless hand overhead and draws it down
attack	shield_push		302		group=third_person	(?<attacker>.+?) raises (?:his|her|its) (?<weapon>.+?) and attempts to push (?<target>you|.+?) away!
attack	feint		303		group=third_person	(?<attacker>.+?) feints (?:high|low|to the (?:left|right)), but (?<target>you) aren't fooled for a second\.
attack	positioning_strike		304		group=third_person	(?<attacker>.+?) positions (?:himself|herself|itself) to attack (?<target>you|\w+)[.!]
attack	uac		305		group=third_person	(?<attacker>.+?) attempts to (?<strike>punch|jab|kick|grapple) (?<target>[^!]+)!
attack	natural		306		group=third_person	(?<attacker>.+?) claws at (?<target>[^!,]+)!
attack	natural		307		group=third_person	(?<attacker>.+?) tries to spear (?<target>.+?) with its enormous tusks!
attack	natural		308		group=third_person	(?<attacker>.+?) manifests a thick pseudopod and brings it smashing down at (?<target>you|.+?)!
attack	natural		309		group=third_person	(?<attacker>.+?) whips a thick pseudopod at (?<target>you|.+?)!
attack	natural		310		group=third_person	(?<attacker>.+?) whips a pseudopod toward (?<target>you|.+?), brushing
attack	natural		311		group=third_person	With an ululating shriek, (?<attacker>.+?) leaps from the shadows and hammers blindly at (?<target>you|.+?) with grimy little fists!
attack	natural		312		group=third_person	(?<attacker>.+?) reaches into a pouch at (?:his|her|its) waist and draws back a hand covered in fat leeches.*?flings the parasites at (?<target>you|.+?)!
attack	natural		313		group=third_person	(?<attacker>.+?) snaps at (?<target>.+?) with its (?<weapon>[^!]+)!
attack	natural		314		group=third_person	(?<attacker>.+?) pounds at (?<target>.+?) with (?:his|her|its) .*?fists?!
attack	natural		315		group=third_person	(?<attacker>.+?) tries to bite (?<target>[^!]+)!
attack	natural		316		group=third_person	(?<attacker>.+?) tries to ensnare (?<target>[^!]+)!
attack	natural		317		group=third_person	(?<attacker>.+?) charges at (?<target>[^!]+)!
attack	natural		318		group=third_person	(?<attacker>.+?) crouches and sweeps a leg at (?<target>[^!]+)!
attack	natural		319		group=third_person	(?<attacker>.+?) flails with (?:his|her|its) .+? at (?<target>[^!]+)!
attack	natural		320		group=third_person	(?<attacker>.+?) thrusts down at (?<target>.+?) with (?:his|her|its) .+?!
attack	natural		321		group=third_person	(?<attacker>.+?) barrels into a merciless charge at (?<target>[^!]+)!
attack	natural		322		group=third_person	(?<attacker>.+?) attempts to crush (?<target>.+?) with a vicious stomp!
attack	natural		323		group=third_person	(?<attacker>.+?) tries to strangle (?<target>.+?) with
attack	natural		324		group=third_person	(?<attacker>.+?) rakes at (?<target>.+?) with (?:his|her|its) .+?!
attack	natural		325		group=third_person	(?<attacker>.+?) pecks viciously at (?<target>.+?) with (?:his|her|its) .+?!
attack	natural		326		group=third_person	(?<attacker>.+?) lunges at (?<target>.+?), maw slathering as (?:he|she|it) tries to take
attack	natural		327		group=third_person	(?<attacker>.+?) bounds forward and slashes at (?<target>.+?) with 
attack	natural		328		group=third_person	(?<attacker>.+?) slices at (?<target>.+?) with an elongated talon!
attack	natural		329		group=third_person	(?<attacker>.+?) undulates forward and tries to close (?:his|her|its) vast jaws on (?<target>[^!]+)!
attack	natural		330		group=third_person	(?<attacker>.+?) tries to stomp on (?<target>[^!]+)!
attack	natural		331		group=third_person	(?<attacker>.+?) lowers one shoulder and barrels toward (?<target>[^!]+)!
attack	natural		332		group=third_person	Misshapen arms erupt from (?<attacker>.+?) to flail at (?<target>[^!]+)!
attack	natural		333		group=third_person	(?<attacker>.+?) whirls on (?<target>[^!]+)!
attack	natural		334		group=third_person	(?<attacker>.+?) slashes relentlessly at (?<target>.+?) with 
attack	natural		335		group=third_person	(?<attacker>.+?) raises (?:his|her|its) fists overhead and flails violently at (?<target>[^!]+)!
attack	natural		336		group=third_person	(?<attacker>.+?) opens its stony jaws and tries to savage (?<target>.+?) with 
attack	natural		337		group=third_person	(?<attacker>.+?) rears up onto its ossified hind legs and kicks at (?<target>.+?) with 
attack	natural		338		group=third_person	Urged on by .+?, (?<attacker>.+?) gallops into a deadly charge at (?<target>[^!]+)!
attack	natural		339		group=third_person	(?<attacker>.+?) hangs back for a moment and concentrates intently on (?<target>[^,]+), before sneaking in an attack
attack	natural		340		group=third_person	(?<attacker>.+?) lifts a slender hand and points unerringly at (?<target>[^!]+)!
attack	natural		341		group=third_person	(?<attacker>.+?) lashes a root out at (?<target>[^!]+)!
attack	natural		342		group=third_person	(?<attacker>.+?) raises a large root and slams it down at (?<target>[^!]+)!
attack	natural		343		group=third_person	(?<attacker>.+?) suddenly spits a gob of sap directly at (?<target>[^!]+)!
attack	natural		344		group=third_person	(?<attacker>.+?) strikes out at (?<target>.+?) with all of (?:his|her|its) might!
attack	natural		345		group=third_person	(?<attacker>.+?) pounds at (?<target>.+?) with a leafy fist!
attack	natural		346		group=third_person	(?<attacker>.+?) summons the wrath of (?:his|her|its) god while pointing at (?<target>[^!]+)!
attack	natural		347		group=third_person	(?<attacker>.+?) reaches outward, (?:his|her|its) arm encircling (?<target>your) neck\.
attack	ambush		348		group=third_person	(?<attacker>.+?) steps out of hiding to waylay (?<target>[^!]+)!
attack	ambush		349		group=third_person	(?<attacker>.+?) leaps from the shadows and (?:throws (?:his|her|its) .+? around|hurtles at) (?<target>[^,!]+)
attack	hamstring		350		group=third_person	(?<attacker>.+?) lunges forward and tries to hamstring (?<target>.+?) with (?:his|her|its) .+?!
attack	hamstring		351		group=third_person	With a quick lunge, (?<attacker>.+?) tries to hamstring (?<target>you|.+?) with (?:his|her|its) jaws!
attack	shield_bash		352		group=third_person	(?<attacker>.+?) lunges forward at (?<target>.+?) with (?:his|her|its) .+? and attempts a shield bash!
attack	shield_bash		353		group=third_person	(?<attacker>.+?) launches a quick bash with (?<weapon>.+?) at (?<target>[^!]+)!
attack	shield_bash		354		group=third_person	(?<attacker>.+?) dips (?:his|her|its) shoulder and rushes towards (?<target>[^!]+)!
attack	shield_charge		355		group=third_person	(?<attacker>.+?) raises (?:his|her|its) (?<weapon>.+?) and charges headlong towards (?<target>[^!]+)!
attack	shield_charge		356		group=third_person	(?<attacker>.+?) charges forward at (?<target>.+?) with (?:his|her|its) (?<weapon>.+?) and attempts a shield charge!
attack	shield_throw		357		group=third_person	(?<attacker>.+?) snaps (?:his|her|its) arm forward, hurling (?<weapon>.+?) at (?<target>.+?) with all (?:his|her|its) might!
attack	swiftkick		358		group=third_person	(?<attacker>.+?) spins around behind (?<target>[^,]+), attempting a swiftkick!
attack	leg_sweep		359		group=third_person	(?<attacker>.+?) upends (?:himself|herself) into a cartwheel and then, twisting (?:his|her) lateral momentum into a spin, drops low and lashes out with one leg at (?<target>[^!]+)!
attack	smite		360		group=third_person	(?<attacker>.+?) levels (?:his|her) .+? at (?<target>.+?) and calls down excoriating power to smite
attack	thrash		361		group=third_person	(?<attacker>.+?) rushes (?<target>.+?), raising (?:his|her) .+? high to deliver a sound thrashing!
attack	mount_collapse		362		group=third_person	(?<target>.+?) (?:is|are) pinned beneath (?<mount>.+?) as (?:it|he|she) falls!
attack_class	frigid_wind	environmental	1			
attack_class	thorn_recoil	self_inflicted	2			
attack_class	howl	room_targeted	3			
attack_class	trumpet	room_targeted	4			
attack_class	shrapnel_spray	room_targeted	5			
attack_class	rift_tentacles	room_targeted	6			
coup_kill	neck		1			You stiffen your fingers and drive them into .+? neck, tearing out a handful of dripping trachea!
ambush_prefix	ambush		1			\AYou leap from hiding to (?:attack|strike)!
ambush_prefix	ambush		2			\AYou quickly leap from hiding to deliver your attack!
ambush_prefix	ambush		3			\AYou step from hiding and attack!
ambush_prefix	waylay		4			\AYou step out of hiding to waylay 
ambush_prefix	ambush		5			\A(?<attacker>.+?) leaps from hiding to (?:attack|strike)!
reaction_prefix	reverse_strike		1			\ASpotting an opening in .+? defenses, you quickly reverse the direction of your .+? and strike from a different angle!
redirect_prefix	guardian		1			\A(?:Gritting (?:her|his|its) teeth with determination, )?(?<interceptor>.+?) raises (?:her|his|its) \S+ and throws (?:herself|himself|itself) between you and the (?<intended>[^!]+?) to intercept your attack!
