area	source	room_id	room_name	floor	confidence
Ta'Illistim	mapdb location	17864	[Root Cellar]	-1	moderate
Ta'Illistim	mapdb location	17865	[Game Room]	0	strong
Ta'Illistim	mapdb location	17866	[Hallway]	0	strong
Ta'Illistim	mapdb location	17867	[Lounge]	0	strong
Ta'Illistim	mapdb location	17868	[Hallway]	0	strong
Ta'Illistim	mapdb location	17869	[Hallway]	0	strong
Ta'Illistim	mapdb location	17870	[Hallway]	0	strong
Ta'Illistim	mapdb location	17871	[Hallway]	0	strong
Ta'Illistim	mapdb location	17872	[Hallway]	0	strong
Ta'Illistim	mapdb location	17873	[Hallway]	0	strong
Ta'Illistim	mapdb location	17874	[Hallway]	0	strong
Ta'Illistim	mapdb location	17875	[Hallway]	0	strong
Ta'Illistim	mapdb location	17876	[Courtyard, Gazebo]	0	certain
Ta'Illistim	mapdb location	17877	[Courtyard, Pond]	0	certain
Ta'Illistim	mapdb location	17878	[Courtyard, Veranda]	0	certain
Ta'Illistim	mapdb location	17879	[Courtyard, Shed]	0	certain
Ta'Illistim	mapdb location	17880	[Shed Interior]	0	strong
Ta'Illistim	mapdb location	17881	[Studio]	1	moderate
Ta'Illistim	mapdb location	17882	[Hall]	1	moderate
Ta'Illistim	mapdb location	17883	[Hall]	1	moderate
Ta'Illistim	mapdb location	17884	[Hall]	1	moderate
Ta'Illistim	mapdb location	17886	[Guildmaster's Office]	1	moderate
Ta'Illistim	mapdb location	17887	[Hall]	1	moderate
Ta'Illistim	mapdb location	17889	[Dining Room]	1	moderate
Ta'Illistim	mapdb location	18088	[Laisric's Magic Shoppe]	0	strong
Ta'Illistim	mapdb location	18135	[Sorcerer Guild, Sitting Room]	-1	strong
Ta'Illistim	mapdb location	18136	[Ta'Illistim Keep, Antechamber]	1	moderate
Ta'Illistim	mapdb location	18137	[Ta'Illistim Keep, The Argentate]	1	moderate
Ta'Illistim	mapdb location	18138	[Ta'Illistim Keep, Pewter Salon]	1	moderate
Ta'Illistim	mapdb location	18139	[Ta'Illistim Keep, Council Salon]	1	moderate
Ta'Illistim	mapdb location	18140	[Ta'Illistim Keep, Vaults]	0	moderate
Ta'Illistim	mapdb location	18141	[Ta'Illistim Keep, Hallway]	1	moderate
Ta'Illistim	mapdb location	18142	[Ta'Illistim Keep, Hallway]	1	moderate
Ta'Illistim	mapdb location	18143	[Ta'Illistim Keep, Hallway]	1	moderate
Ta'Illistim	mapdb location	18144	[Ta'Illistim Keep, Hallway]	1	moderate
Ta'Illistim	mapdb location	18145	[Ta'Illistim Keep, Hallway]	0	moderate
Ta'Illistim	mapdb location	18146	[Ta'Illistim Keep, Citizenry]	1	moderate
Ta'Illistim	mapdb location	18147	[Ta'Illistim Keep, Genealogy]	1	moderate
Ta'Illistim	mapdb location	18148	[Office of Arrearages and Debts]	1	moderate
Ta'Illistim	mapdb location	18149	[Office of Records and Documents]	1	moderate
Ta'Illistim	mapdb location	18150	[Sorcerer Guild, Chamber]	-1	strong
Ta'Illistim	mapdb location	18151	[Summoning Chamber]	-1	strong
Ta'Illistim	mapdb location	18152	[Sorcerer Guild, Chamber]	-1	strong
Ta'Illistim	mapdb location	18153	[Sorcerer Guild, Scrying Room]	-1	strong
Ta'Illistim	mapdb location	18154	[Sorcerer Guild, Meeting Hall]	-1	strong
Ta'Illistim	mapdb location	18155	[Sorcerer Guild, Shop]	-1	strong
Ta'Illistim	mapdb location	18156	[Sorcerer Guild, Office]	-1	strong
Ta'Illistim	mapdb location	18157	[Sorcerer Guild, Cavern]	-1	strong
Ta'Illistim	mapdb location	18158	[Sorcerer Guild, The Bonewalk]	-1	strong
Ta'Illistim	mapdb location	18159	[Sorcerer Guild, Island]	-1	strong
Ta'Illistim	mapdb location	18160	[Sorcerer Guild, Laboratory]	-1	strong
Ta'Illistim	mapdb location	18161	[Sorcerer Guild, Library]	-1	strong
Ta'Illistim	mapdb location	18162	[Sorcerer Guild, Alcove]	-1	strong
Ta'Illistim	mapdb location	18163	[Alchemy Workshops, Crux]	-1	strong
Ta'Illistim	mapdb location	18164	[Sorcerer Guild, Storage]	-1	strong
Ta'Illistim	mapdb location	18165	[Alchemy Workshop]	-1	strong
Ta'Illistim	mapdb location	18166	[Alchemy Workshop]	-1	strong
Ta'Illistim	mapdb location	18167	[Alchemy Workshop]	-1	strong
Ta'Illistim	mapdb location	18168	[Alchemy Workshop]	-1	strong
Ta'Illistim	mapdb location	18169	[Alchemy Workshop]	-1	strong
Ta'Illistim	mapdb location	18170	[Alchemy Workshop]	-1	strong
Ta'Illistim	mapdb location	18171	[Sorcerer Guild, Storage]	-1	strong
Ta'Illistim	mapdb location	18590	[Mermaid Table]	0	strong
Ta'Illistim	mapdb location	18592	[Mystic Table]	0	strong
Ta'Illistim	mapdb location	18593	[Pegleg Table]	0	strong
Ta'Illistim	mapdb location	18594	[Ant Hill Table]	0	strong
Ta'Illistim	mapdb location	18595	[Jeweled Dagger Table]	0	strong
Ta'Illistim	mapdb location	18676	[A Twist of Roses, Nonpareils]	0	strong
Ta'Illistim	mapdb location	18679	[Charcuterie Weyr]	0	strong
Ta'Illistim	mapdb location	18680	[Rathain's Armory]	0	strong
Ta'Illistim	mapdb location	18681	[Meazernis Villa, Garden]	0	certain
Ta'Illistim	mapdb location	18682	[Meazernis Villa, Dawn Embrace]	0	strong
Ta'Illistim	mapdb location	18685	[Charcuterie Weyr, Lounge]	-1	moderate
Ta'Illistim	mapdb location	18686	[Pagination, The Stacks]	0	strong
Ta'Illistim	mapdb location	18687	[Shadowed Alcove]	0	strong
Ta'Illistim	mapdb location	18689	[Ta'Illistim Keep, Ballroom]	1	moderate
Ta'Illistim	mapdb location	18690	[Pagination, Reading Room]	1	moderate
Ta'Illistim	mapdb location	18691	[Meazernis Villa, Public Lounge]	0	strong
Ta'Illistim	mapdb location	18692	[Aies Apartment, Bedchamber]	0	strong
Ta'Illistim	mapdb location	18693	[Meazernis Villa, Twilight Rest]	0	strong
Ta'Illistim	mapdb location	18696	[Ta'Illistim, Warrior Guild]	0	certain
Ta'Illistim	mapdb location	18697	[Ta'Illistim, Warrior Guild]	0	certain
Ta'Illistim	mapdb location	18720	[Meazernis Villa, Patio]	0	certain
Ta'Illistim	mapdb location	18721	[Meazernis Villa, Foyer]	0	strong
Ta'Illistim	mapdb location	18756	[Under the Moat]	-1	moderate
Ta'Illistim	mapdb location	18762	[Warrior Guild, Wood Door]	0	certain
Ta'Illistim	mapdb location	18763	[Warrior Guild, Metal Door]	0	certain
Ta'Illistim	mapdb location	18780	[Aurany's Outfitting]	0	strong
Ta'Illistim	mapdb location	18781	[Aurany's Outfitting]	0	strong
Ta'Illistim	mapdb location	18782	[Aurany's Outfitting]	0	strong
Ta'Illistim	mapdb location	18815	[Prisym's General Store]	0	strong
Ta'Illistim	mapdb location	18816	[Fethilryn's Magic Shoppe]	0	strong
Ta'Illistim	mapdb location	18817	[Bewitchments by Ancalime]	0	strong
Ta'Illistim	mapdb location	18818	[A Weathered Shack]	0	strong
Ta'Illistim	mapdb location	19002	[Sorcerer Guild, Arcane Studies]	-1	strong
Ta'Illistim	mapdb location	19003	[Sorcerer Guild, Cauldrons]	-1	strong
Ta'Illistim	mapdb location	19004	[Sorcerer Guild, Cauldron]	-1	strong
Ta'Illistim	mapdb location	19282	[Marroux and Haert, Chirurgeons]	0	strong
Ta'Illistim	mapdb location	19507	[Empath Guild, Foyer]	0	strong
Ta'Illistim	mapdb location	19508	[Empath Guild]	0	strong
Ta'Illistim	mapdb location	19509	[Empath Guild]	0	strong
Ta'Illistim	mapdb location	19510	[Empath Guild, Courtyard]	0	strong
Ta'Illistim	mapdb location	19511	[Empath Guild, Training Annex]	0	strong
Ta'Illistim	mapdb location	19512	[Empath Guild, Training Foyer]	0	strong
Ta'Illistim	mapdb location	19513	[Empath Guild]	0	strong
Ta'Illistim	mapdb location	19514	[Empath Guild]	0	strong
Ta'Illistim	mapdb location	19515	[Empath Guild, Library]	0	strong
Ta'Illistim	mapdb location	19516	[Empath Guild, Courtyard]	0	strong
Ta'Illistim	mapdb location	19517	[Empath Guild]	0	strong
Ta'Illistim	mapdb location	19518	[Empath Guild]	0	strong
Ta'Illistim	mapdb location	19519	[Empath Guild]	1	moderate
Ta'Illistim	mapdb location	19520	[Empath Guild, Laboratory]	0	strong
Ta'Illistim	mapdb location	19521	[Empath Guild]	0	strong
Ta'Illistim	mapdb location	19522	[Empath Guild, Greenhouse]	0	strong
Ta'Illistim	mapdb location	19523	[Empath Guild, Pool]	0	strong
Ta'Illistim	mapdb location	19524	[Empath Guild, Courtyard]	0	strong
Ta'Illistim	mapdb location	19525	[Alchemy Workshops, Foyer]	0	strong
Ta'Illistim	mapdb location	19526	[Empath Guild, Storage]	0	strong
Ta'Illistim	mapdb location	19527	[Empath Guild, Courtyard]	0	strong
Ta'Illistim	mapdb location	19528	[Empath Guild, Alchemy Workshop]	0	strong
Ta'Illistim	mapdb location	19529	[Empath Guild, Alchemy Workshop]	0	strong
Ta'Illistim	mapdb location	19530	[Empath Guild, Alchemy Workshop]	0	strong
Ta'Illistim	mapdb location	19531	[Empath Guild, Alchemy Workshop]	0	strong
Ta'Illistim	mapdb location	19532	[Empath Guild, Alchemy Workshop]	0	strong
Ta'Illistim	mapdb location	19533	[Empath Guild, Storage]	0	strong
Ta'Illistim	mapdb location	19534	[Empath Guild, Master's Hall]	0	strong
Ta'Illistim	mapdb location	19535	[Empath Guild, Cauldrons]	0	strong
Ta'Illistim	mapdb location	19536	[Empath Guild, Cauldron]	0	strong
Ta'Illistim	mapdb location	19537	[Empath Guild]	1	moderate
Ta'Illistim	mapdb location	19538	[Empath Guild]	1	moderate
Ta'Illistim	mapdb location	19539	[Guildmaster's Office]	2	moderate
Ta'Illistim	mapdb location	19540	[Empath Guild]	1	moderate
Ta'Illistim	mapdb location	19541	[Chamber of Healing]	1	moderate
Ta'Illistim	mapdb location	19836	[Cleric Guild, Courtyard]	0	certain
Ta'Illistim	mapdb location	19837	[Cleric Guild, Foyer]	0	strong
Ta'Illistim	mapdb location	19838	[Cleric Guild, Hall of Teaching]	1	moderate
Ta'Illistim	mapdb location	19839	[Cleric Guild, Lornon Garden]	0	certain
Ta'Illistim	mapdb location	19840	[Cleric Guild, Liabo Garden]	0	certain
Ta'Illistim	mapdb location	19841	[Cleric Guild, Neutrality Garden]	0	certain
Ta'Illistim	mapdb location	19842	[Cleric Guild, Spirit Garden]	0	certain
Ta'Illistim	mapdb location	19843	[Cleric Guild, Northwest Hall]	0	strong
Ta'Illistim	mapdb location	19844	[Cleric Guild, Library]	0	strong
Ta'Illistim	mapdb location	19845	[Cleric Guild, Northeast Hall]	0	strong
Ta'Illistim	mapdb location	19846	[Cleric Guild, Chambers]	0	strong
Ta'Illistim	mapdb location	19847	[Cleric Guild, Hallway]	0	strong
Ta'Illistim	mapdb location	19848	[Training Annex, Courtyard]	0	strong
Ta'Illistim	mapdb location	19849	[Training Annex, Masters' Court]	0	strong
Ta'Illistim	mapdb location	19850	[Training Annex, Western Path]	0	strong
Ta'Illistim	mapdb location	19851	[Training Annex, Iris Workroom]	0	strong
Ta'Illistim	mapdb location	19852	[Training Annex, Lily Workroom]	0	strong
Ta'Illistim	mapdb location	19853	[Training Annex, Ivy Workroom]	0	strong
Ta'Illistim	mapdb location	19854	[Training Annex, Orchid Workroom]	0	strong
Ta'Illistim	mapdb location	19855	[Training Annex, Modwir Workroom]	0	strong
Ta'Illistim	mapdb location	19856	[Training Annex, Alchemical Shop]	0	strong
Ta'Illistim	mapdb location	19857	[Training Annex, Eastern Path]	0	strong
Ta'Illistim	mapdb location	19858	[Training Annex, Cauldron Room]	0	strong
Ta'Illistim	mapdb location	19859	[Training Annex, Equipment Room]	0	strong
Ta'Illistim	mapdb location	20699	[Meazernis Villa, Transport Room]	0	strong
Ta'Illistim	mapdb location	20703	[Meazernis Villa, Hallway]	0	strong
Ta'Illistim	mapdb location	20704	[Meazernis Villa, Game Room]	0	strong
Ta'Illistim	mapdb location	20705	[Meazernis Villa, Office]	0	strong
Ta'Illistim	mapdb location	20707	[Meazernis Villa, Private Lounge]	0	strong
Ta'Illistim	mapdb location	20835	[Dreadnaught Alliance Courtyard]	0	certain
Ta'Illistim	mapdb location	20836	[The Dreadnaught Tavern]	0	strong
Ta'Illistim	mapdb location	20837	[The Nightwolve's Den]	5	strong
Ta'Illistim	mapdb location	20838	[The Shadowguard's Lair]	4	strong
Ta'Illistim	mapdb location	20839	[The Onyx Griffin Hunting Lodge]	3	strong
Ta'Illistim	mapdb location	20840	[Knights of the Talon Chamber]	2	strong
Ta'Illistim	mapdb location	20841	[Temple of Reunification]	1	strong
Ta'Illistim	mapdb location	20842	[Commander Dragorth's War Room]	6	strong
Ta'Illistim	mapdb location	20843	[The Great Dreadnaught Vault]	5	moderate
Ta'Illistim	mapdb location	21692	[Griffin's Landing, Plaza]	0	certain
Ta'Illistim	mapdb location	21734	[The Onyx Griffin Trading Post]	0	weak
Ta'Illistim	mapdb location	21735	[The King's Bane Saloon]	0	strong
Ta'Illistim	mapdb location	21736	[Griffin's Landing, Hidden Oasis]	0	certain
Ta'Illistim	mapdb location	21737	[Little Man's Alehouse]	0	guess
Ta'Illistim	mapdb location	21738	[Griffin's Landing, Small Dock]	0	certain
Ta'Illistim	mapdb location	21739	[Alliance Embassy and Forums]	0	strong
Ta'Illistim	mapdb location	21740	[The Alliance Jail Cell]	0	weak
Ta'Illistim	mapdb location	23530	[Twelve Oaks Manor, Entry]	0	strong
Ta'Illistim	mapdb location	23531	[Twelve Oaks Manor, Library]	0	strong
Ta'Illistim	mapdb location	23532	[Twelve Oaks Manor, Parlour]	0	strong
Ta'Illistim	mapdb location	23533	[Twelve Oaks Manor, Kitchen]	0	strong
Ta'Illistim	mapdb location	23534	[Twelve Oaks Manor, Garden]	0	strong
Ta'Illistim	mapdb location	23817	[Antiques, Baubles, And Trinkets]	0	strong
Ta'Illistim	mapdb location	24257	[Nalatia's Magic Shoppe]	0	strong
Ta'Illistim	mapdb location	24259	[Dreaer's Magic Shoppe]	0	strong
Ta'Illistim	mapdb location	24260	[Cadie's Magic Shoppe]	0	strong
Ta'Illistim	mapdb location	24261	[Tysander's Outfitting]	0	strong
Ta'Illistim	mapdb location	24382	[Ranger Guild, Clearing]	0	certain
Ta'Illistim	mapdb location	24383	[Ranger Guild, The Circle]	0	weak
Ta'Illistim	mapdb location	24384	[Massive Oak, Cozy Crooks]	0	weak
Ta'Illistim	mapdb location	24385	[Ranger Guild, The Circle]	0	weak
Ta'Illistim	mapdb location	24386	[Ranger Guild, The Circle]	0	weak
Ta'Illistim	mapdb location	24387	[Ranger Guild, The Circle]	0	weak
Ta'Illistim	mapdb location	24388	[Ranger Guild, Meadow]	0	certain
Ta'Illistim	mapdb location	24389	[Ranger Guild, The Circle]	0	weak
Ta'Illistim	mapdb location	24390	[Ranger Guild, Ring of Willows]	0	certain
Ta'Illistim	mapdb location	24391	[Ranger Guild, Shop]	0	strong
Ta'Illistim	mapdb location	24392	[Ranger Guild, The Circle]	0	weak
Ta'Illistim	mapdb location	24404	[Massive Oak, Among The Leaves]	1	strong
Ta'Illistim	mapdb location	24518	[Master's Conservatory]	0	strong
Ta'Illistim	mapdb location	24597	[Lofty Resonance]	0	weak
Ta'Illistim	mapdb location	24602	[Carry On, Showroom]	0	strong
Ta'Illistim	mapdb location	24605	[Carry On, Showroom]	0	strong
Ta'Illistim	mapdb location	24606	[Carry On, Workroom]	0	strong
Ta'Illistim	mapdb location	24611	[A Touch of Serenity]	0	strong
Ta'Illistim	mapdb location	24612	[Serenity, Work Alcove]	0	strong
Ta'Illistim	mapdb location	24616	[Shrouds of Sophistication]	0	strong
Ta'Illistim	mapdb location	24626	[The Vine And Stem, Salesroom]	0	strong
Ta'Illistim	mapdb location	24628	[The Vine And Stem, Salesroom]	0	strong
Ta'Illistim	mapdb location	24629	[The Vine And Stem, Salesroom]	0	strong
Ta'Illistim	mapdb location	24630	[Shrouds of Sophistication]	0	strong
Ta'Illistim	mapdb location	24631	[Shrouds of Sophistication]	0	strong
Ta'Illistim	mapdb location	24632	[Lofty Resonance]	0	weak
Ta'Illistim	mapdb location	24633	[Lofty Resonance, Workroom]	0	weak
Ta'Illistim	mapdb location	24634	[Lofty Resonance]	0	weak
Ta'Illistim	mapdb location	24635	[Sharlatta's Frippery]	0	strong
Ta'Illistim	mapdb location	24636	[Sharlatta's Frippery, Trousers]	0	strong
Ta'Illistim	mapdb location	24637	[Sharlatta's Frippery, Gowns]	0	strong
Ta'Illistim	mapdb location	24638	[Sharlatta's Frippery, Shoes]	0	strong
Ta'Illistim	mapdb location	24639	[Sharlatta's Frippery, Outerwear]	0	strong
Ta'Illistim	mapdb location	24640	[Sharlatta's Frippery, Trinkets]	0	strong
Ta'Illistim	mapdb location	24641	[Wax Eloquent, Correspondence]	0	strong
Ta'Illistim	mapdb location	25869	[Pemberley, Garden]	0	certain
Ta'Illistim	mapdb location	25870	[Pemberley, Great Hall]	0	strong
Ta'Illistim	mapdb location	25871	[Pemberley, Kitchen]	0	strong
Ta'Illistim	mapdb location	25872	[Pemberley, Dining Room]	0	strong
Ta'Illistim	mapdb location	25873	[Pemberley, Parlor]	0	strong
Ta'Illistim	mapdb location	25874	[Pemberley, Library]	1	moderate
Ta'Illistim	mapdb location	25875	[Pemberley, Landing]	1	moderate
Ta'Illistim	mapdb location	25876	[Pemberley, Bedroom]	1	moderate
Ta'Illistim	mapdb location	26366	[The Gentlemen's Leaf, Smokeshop]	0	strong
Ta'Illistim	mapdb location	26367	[The Gentlemen's Leaf, Lounge]	0	strong
Ta'Illistim	mapdb location	26368	[The Plume and Glove, Milliners]	0	strong
Ta'Illistim	mapdb location	26369	[Well-Heeled, Cordwainers]	0	strong
Ta'Illistim	mapdb location	26772	[Splintered Bow Table]	0	strong
Ta'Illistim	mapdb location	26773	[Flimsy Floorboards Table]	0	strong
Ta'Illistim	mapdb location	26795	[Artificer Tower]	0	weak
Ta'Illistim	mapdb location	26796	[Artificer Tower]	-1	guess
Ta'Illistim	mapdb location	26797	[Artificer Tower]	0	guess
Ta'Illistim	mapdb location	26798	[Ta'Illistim Keep, Hallway]	0	moderate
Ta'Illistim	mapdb location	26799	[Ta'Illistim Keep, Hallway]	0	moderate
Ta'Illistim	mapdb location	26800	[Ta'Illistim Keep, Hallway]	0	moderate
Ta'Illistim	mapdb location	26801	[Ta'Illistim Keep, Hallway]	0	moderate
Ta'Illistim	mapdb location	26802	[Ta'Illistim Keep, Hallway]	0	moderate
Ta'Illistim	mapdb location	26803	[Ta'Illistim Keep, Locker]	0	moderate
Ta'Illistim	mapdb location	26830	[Ta'Illistim Keep, Armarium]	1	moderate
Ta'Illistim	mapdb location	27050	[Sooty Surface Table]	0	strong
Ta'Illistim	mapdb location	27051	[Squalid Splendor Table]	0	strong
Ta'Illistim	mapdb location	27052	[Trailing Termites Table]	0	strong
Ta'Illistim	mapdb location	27053	[Careless Cobweb Table]	0	strong
Ta'Illistim	mapdb location	27059	[Shadowdragon's General Store]	0	strong
Ta'Illistim	mapdb location	27060	[Shadowdragon's General Store]	0	strong
Ta'Illistim	mapdb location	27061	[Shadowdragon's General Store]	0	strong
Ta'Illistim	mapdb location	27062	[Daelinde's General Store]	0	strong
Ta'Illistim	mapdb location	27148	[Fly Away, Showroom]	0	strong
Ta'Illistim	mapdb location	27149	[Lumnea Festival Tent, Interior]	0	strong
Ta'Illistim	mapdb location	27150	[Festival Tent, Backroom]	0	strong
Ta'Illistim	mapdb location	27152	[Send It Soaring]	0	weak
Ta'Illistim	mapdb location	27153	[Poiret & Company, Perfumery]	0	strong
Ta'Illistim	mapdb location	27154	[Poiret's Fine Goods, Winery]	0	strong
Ta'Illistim	mapdb location	27155	[Poiret's Fine Goods, Workroom]	0	strong
Ta'Illistim	mapdb location	27795	[Bard Guild, Foyer]	0	strong
Ta'Illistim	mapdb location	27796	[Bard Guild, Great Hall]	0	strong
Ta'Illistim	mapdb location	27797	[Bard Guild, Bar]	0	strong
Ta'Illistim	mapdb location	27798	[Bard Guild, Courtyard]	0	strong
Ta'Illistim	mapdb location	27799	[Bard Guild, Hallway]	0	strong
Ta'Illistim	mapdb location	27800	[Bard Guild, Office]	0	strong
Ta'Illistim	mapdb location	27801	[Bard Guild, Gardens]	0	strong
Ta'Illistim	mapdb location	27802	[Bard Guild, Gardens]	0	strong
Ta'Illistim	mapdb location	27803	[Bard Guild, Gardens]	0	strong
Ta'Illistim	mapdb location	27804	[Bard Guild, Garden Center]	0	strong
Ta'Illistim	mapdb location	27805	[Bard Guild, Hallway]	0	strong
Ta'Illistim	mapdb location	27806	[Bard Guild, Meeting Hall]	0	strong
Ta'Illistim	mapdb location	27808	[Lelqui's Armory]	0	strong
Ta'Illistim	mapdb location	27809	[Lelqui's Weaponry]	0	strong
Ta'Illistim	mapdb location	27810	[Lelqui's Magic Shoppe]	0	strong
Ta'Illistim	mapdb location	27835	[Journey's End, Lobby]	0	strong
Ta'Illistim	mapdb location	27836	[Journey's End, Showroom]	0	strong
Ta'Illistim	mapdb location	27837	[Journey's End, Office]	0	strong
Ta'Illistim	mapdb location	27838	[Journey's End, Arsenal]	0	strong
Ta'Illistim	mapdb location	27839	[Journey's End, Supply Depot]	0	strong
Ta'Illistim	mapdb location	28092	[Galieca's Brewer's Retreat]	1	moderate
Ta'Illistim	mapdb location	28252	[Under the Moat]	-1	moderate
Ta'Illistim	mapdb location	28253	[Under the Moat]	-1	moderate
Ta'Illistim	mapdb location	28254	[Under the Walls]	0	strong
Ta'Illistim	mapdb location	28297	[Ailanthus Manor, Courtyard]	0	certain
Ta'Illistim	mapdb location	28298	[Ailanthus Manor, Mirrored Hall]	0	strong
Ta'Illistim	mapdb location	28299	[Ailanthus Manor, Landing]	1	moderate
Ta'Illistim	mapdb location	28300	[Ailanthus Manor, Classroom]	0	strong
Ta'Illistim	mapdb location	28301	[Ailanthus Manor, Studio]	0	strong
Ta'Illistim	mapdb location	28302	[Ailanthus Manor, Orangery]	0	strong
Ta'Illistim	mapdb location	28305	[Ailanthus Manor, Quiet Garden]	0	certain
Ta'Illistim	mapdb location	28478	[Office of the Seneschal]	1	moderate
Ta'Illistim	mapdb location	28580	[Ta'Illistim Hall, Entry]	0	strong
Ta'Illistim	mapdb location	28581	[Ta'Illistim Hall, West Alcove]	0	strong
Ta'Illistim	mapdb location	28582	[Ta'Illistim Hall, Fireside Room]	0	strong
Ta'Illistim	mapdb location	28583	[Ta'Illistim Hall, Flora Room]	0	strong
Ta'Illistim	mapdb location	28584	[Ta'Illistim Hall, Boar Room]	0	strong
Ta'Illistim	mapdb location	28585	[Ta'Illistim Hall, Exile Bar]	0	strong
Ta'Illistim	mapdb location	28586	[Ta'Illistim Hall, Kitchen]	0	strong
Ta'Illistim	mapdb location	28587	[Ta'Illistim Hall, East Alcove]	0	strong
Ta'Illistim	mapdb location	28588	[Ta'Illistim Hall, The Night Sky]	0	strong
Ta'Illistim	mapdb location	28589	[Ta'Illistim Hall, Shop]	0	strong
Ta'Illistim	mapdb location	28590	[Ta'Illistim Hall, Drake Room]	0	strong
Ta'Illistim	mapdb location	28591	[Villa, Black Drake Table]	0	strong
Ta'Illistim	mapdb location	28963	[Museum Alerreth, Lower Platform]	1	moderate
Ta'Illistim	mapdb location	29245	[Museum Alerreth, Ticketing]	0	strong
Ta'Illistim	mapdb location	29246	[Museum Alerreth, Lower Platform]	1	moderate
Ta'Illistim	mapdb location	29247	[Museum Alerreth, Upper Platform]	2	moderate
Ta'Illistim	mapdb location	29248	[Museum Alerreth, Upper Platform]	2	moderate
Ta'Illistim	mapdb location	29249	[Museum Alerreth, Upper Platform]	2	moderate
Ta'Illistim	mapdb location	29250	[Museum Alerreth, Upper Platform]	2	moderate
Ta'Illistim	mapdb location	29251	[Museum Alerreth, History]	1	moderate
Ta'Illistim	mapdb location	29252	[Museum Alerreth, Airships]	1	moderate
Ta'Illistim	mapdb location	30273	[Ta'Illistim, Peacock Couriers]	0	strong
Ta'Illistim	mapdb location	30274	[Ta'Illistim, Airship Terminus]	0	strong
Ta'Illistim	mapdb location	30934	[Arboretum, Passage]	0	strong
Ta'Illistim	mapdb location	30935	[Arboretum, Passage]	0	strong
Ta'Illistim	mapdb location	30936	[Arboretum, Passage]	0	strong
Ta'Illistim	mapdb location	31224	[At a Glance, Showroom]	0	strong
Ta'Illistim	mapdb location	31225	[Crown Confections]	0	strong
Ta'Illistim	mapdb location	31226	[Crown and Kettle, Provisions]	0	strong
Ta'Illistim	mapdb location	31227	[Crown and Kettle, Trinkets]	0	strong
Ta'Illistim	mapdb location	31228	[Wyvern's Hearth, Leaf Room]	0	certain
Ta'Illistim	mapdb location	31229	[Wyvern's Hearth, Bean Room]	0	strong
Ta'Illistim	mapdb location	31230	[Elven Lure]	0	strong
Ta'Illistim	mapdb location	31231	[Soled Out]	0	strong
Ta'Illistim	mapdb location	31232	[Soled Out, Storage]	0	strong
Ta'Illistim	mapdb location	31233	[Soled Out, Workroom]	0	strong
Ta'Illistim	mapdb location	31236	[Garden Of Light, Flower Beds]	0	strong
Ta'Illistim	mapdb location	31237	[Garden Of Light, Fountain]	0	strong
Ta'Illistim	mapdb location	31238	[Polished Up]	0	strong
Ta'Illistim	mapdb location	31239	[Once and Floral]	0	strong
Ta'Illistim	mapdb location	31240	[Devices of Destiny, Sanctuary]	0	strong
Ta'Illistim	mapdb location	31241	[Snowy Mountain Track]	0	strong
Ta'Illistim	mapdb location	31242	[Abandoned Cave Shrine]	0	weak
Ta'Illistim	mapdb location	31243	[The Amethyst Firefly]	0	strong
Ta'Illistim	mapdb location	31244	[The Amethyst Firefly, Imports]	0	strong
Ta'Illistim	mapdb location	31245	[Firefly's Flight]	0	strong
Ta'Illistim	mapdb location	31246	[At a Glance, Backroom]	0	strong
Ta'Illistim	mapdb location	31365	[Illithien Aerie, Courtyard]	0	certain
Ta'Illistim	mapdb location	31366	[Illithien Aerie, Snowcap Atrium]	0	weak
Ta'Illistim	mapdb location	31367	[Illithien Aerie, Crystal Baths]	0	weak
Ta'Illistim	mapdb location	31368	[Illithien Aerie, Petrel Parlor]	0	weak
Ta'Illistim	mapdb location	31369	[Illithien Aerie, Astrapia Hall]	0	weak
Ta'Illistim	mapdb location	31370	[Illithien Aerie, Plateau]	0	certain
Ta'Illistim	mapdb location	31371	[Illithien Aerie, Conservatory]	0	weak
Ta'Illistim	mapdb location	31372	[Illithien Aerie, Garden]	0	certain
Ta'Illistim	mapdb location	31373	[Illithien Aerie, Woodstar Salon]	0	weak
Ta'Illistim	mapdb location	31374	[Illithien Aerie, Workshop]	0	weak
Ta'Illistim	mapdb location	31556	[A Twist of Roses, Artistry]	0	strong
Ta'Illistim	mapdb location	31557	[A Twist of Roses, Salon]	0	strong
Ta'Illistim	mapdb location	32287	[Woodcutter's Shed]	0	strong
Ta'Illistim	mapdb location	32534	[Ta'Illistim Keep, Solarium]	1	moderate
Ta'Illistim	mapdb location	32598	[Forge and Hearth]	0	strong
Ta'Illistim	mapdb location	32674	[Woodland Market]	0	strong
Ta'Illistim	mapdb location	32696	[Library Aies, Hall of Being]	0	strong
Ta'Illistim	mapdb location	32697	[Library Aies, Hall of Queens]	0	strong
Ta'Illistim	mapdb location	32698	[Library Aies, Hall of Being]	0	strong
Ta'Illistim	mapdb location	32699	[Library Aies, Hall of Flora]	0	strong
Ta'Illistim	mapdb location	32700	[Library Aies, Hall of Being]	0	strong
Ta'Illistim	mapdb location	32701	[Library Aies, Hall of Fauna]	0	strong
Ta'Illistim	mapdb location	32702	[Library Aies, Hall of Being]	0	strong
Ta'Illistim	mapdb location	32703	[Library Aies, Hall of Glory]	0	strong
